"ID","species","tagtype","date","x","y"
"S2","B","PSAT",2012-03-20,-36.19750252,-17.67330119
"S2","B","PSAT",2012-03-21,-36.16115451,-17.94237673
"S2","B","PSAT",2012-03-22,-36.29231689,-18.39337786
"S2","B","PSAT",2012-03-23,-36.03916515,-18.53126903
"S2","B","PSAT",2012-03-24,-36.29729129,-18.76877117
"S2","B","PSAT",2012-03-25,-36.60362151,-18.26376545
"S2","B","PSAT",2012-03-26,-37.14105838,-18.25372107
"S2","B","PSAT",2012-03-27,-37.11940932,-17.90486715
"S2","B","PSAT",2012-03-28,-37.59697917,-17.70590158
"S2","B","PSAT",2012-03-29,-37.6304305,-17.63149389
"S2","B","PSAT",2012-03-30,-37.18286271,-17.33016285
"S2","B","PSAT",2012-03-31,-37.35779399,-17.0737286
"S2","B","PSAT",2012-04-01,-37.47351121,-16.53505849
"S2","B","PSAT",2012-04-02,-36.84574522,-16.71134952
"S2","B","PSAT",2012-04-03,-36.30976828,-16.68195945
"S2","B","PSAT",2012-04-04,-36.25183861,-16.71620823
"S2","B","PSAT",2012-04-05,-36.25227375,-16.0063405
"S2","B","PSAT",2012-04-06,-36.24890461,-16.18875823
"S2","B","PSAT",2012-04-07,-36.40087308,-16.59199197
"S2","B","PSAT",2012-04-08,-36.86628745,-16.67842213
"S2","B","PSAT",2012-04-09,-37.39332543,-16.50192032
"S2","B","PSAT",2012-04-10,-37.57594242,-16.29340712
"S2","B","PSAT",2012-04-11,-37.6383037,-16.0635106
"S2","B","PSAT",2012-04-12,-37.60961158,-16.23374746
"S2","B","PSAT",2012-04-13,-37.70802678,-15.62830007
"S2","B","PSAT",2012-04-14,-37.65318319,-15.28050137
"S2","B","PSAT",2012-04-15,-37.5713841,-14.58257755
"S2","B","PSAT",2012-04-16,-37.45126244,-13.77614003
"S2","B","PSAT",2012-04-17,-37.14003885,-13.33585647
"S2","B","PSAT",2012-04-18,-37.1942896,-13.14198945
"S2","B","PSAT",2012-04-19,-37.56122049,-13.02242412
"S2","B","PSAT",2012-04-20,-38.0479643,-13.41763646
"S2","B","PSAT",2012-04-21,-38.56518838,-13.32239883
"S2","B","PSAT",2012-04-22,-38.61609597,-13.28989554
"S2","B","PSAT",2012-04-23,-38.23507503,-13.31432155
"S2","B","PSAT",2012-04-24,-37.96650223,-13.92546463
"S2","B","PSAT",2012-04-25,-37.53472468,-14.27407845
"S2","B","PSAT",2012-04-26,-36.86136822,-14.29781618
"S2","B","PSAT",2012-04-27,-36.21056213,-14.13248349
"S2","B","PSAT",2012-04-28,-36.32895919,-14.07362266
"S2","B","PSAT",2012-04-29,-35.6600327,-13.65475859
"S2","B","PSAT",2012-04-30,-35.05422526,-13.19915875
"S2","B","PSAT",2012-05-01,-35.08386064,-12.89725591
"S2","B","PSAT",2012-05-02,-35.02118868,-12.93608493
"S2","B","PSAT",2012-05-03,-34.37316871,-12.86958655
"S2","B","PSAT",2012-05-04,-33.86683285,-13.07662747
"S2","B","PSAT",2012-05-05,-33.69412408,-12.50191295
"S2","B","PSAT",2012-05-06,-33.00672999,-12.27406636
"S2","B","PSAT",2012-05-07,-32.94731518,-12.43644735
"S2","B","PSAT",2012-05-08,-33.49655801,-12.77917695
"S2","B","PSAT",2012-05-09,-33.73288354,-13.4258875
"S2","B","PSAT",2012-05-10,-33.43079712,-13.45931753
"S2","B","PSAT",2012-05-11,-32.83474643,-13.71988872
"S2","B","PSAT",2012-05-12,-32.56879141,-13.87196363
"S2","B","PSAT",2012-05-13,-32.77491793,-13.93087316
"S2","B","PSAT",2012-05-14,-32.18963437,-13.83789213
"S2","B","PSAT",2012-05-15,-32.01606692,-13.8656767
"S2","B","PSAT",2012-05-16,-32.3365693,-13.71248461
"S2","B","PSAT",2012-05-17,-32.29879596,-14.15952714
"S2","B","PSAT",2012-05-18,-32.0239341,-14.77207352
"S2","B","PSAT",2012-05-19,-31.64912607,-15.23149013
"S2","B","PSAT",2012-05-20,-32.27382677,-15.35970094
"S2","B","PSAT",2012-05-21,-32.56745205,-15.51843821
"S2","B","PSAT",2012-05-22,-32.18697973,-15.71456323
"S2","B","PSAT",2012-05-23,-32.21128597,-15.83389365
"S2","B","PSAT",2012-05-24,-31.79430339,-16.48639326
"S2","B","PSAT",2012-05-25,-31.39284628,-17.1460985
"S2","B","PSAT",2012-05-26,-30.86880996,-17.37999585
"S2","B","PSAT",2012-05-27,-31.52993257,-17.19000053
"S2","B","PSAT",2012-05-28,-31.62943854,-16.78001691
"S2","B","PSAT",2012-05-29,-32.01726626,-16.30708521
"S2","B","PSAT",2012-05-30,-32.48737483,-15.59920029
"S2","B","PSAT",2012-05-31,-33.02424223,-15.21518668
"S2","B","PSAT",2012-06-01,-33.74676886,-14.9110697
"S2","B","PSAT",2012-06-02,-34.00843326,-14.72146313
"S2","B","PSAT",2012-06-03,-33.89989263,-15.16080608
"S2","B","PSAT",2012-06-04,-33.54891127,-15.34614098
"S2","B","PSAT",2012-06-05,-33.43962882,-14.87590104
"S2","B","PSAT",2012-06-06,-33.52805849,-15.26930982
"S2","B","PSAT",2012-06-07,-33.20985156,-15.63638551
"S2","B","PSAT",2012-06-08,-33.65327819,-15.38975323
"S2","B","PSAT",2012-06-09,-33.85341687,-14.89816385
"S2","B","PSAT",2012-06-10,-33.95294494,-15.27734832
"S2","B","PSAT",2012-06-11,-33.67607658,-15.82528913
"S2","B","PSAT",2012-06-12,-33.41167896,-16.40566056
"S2","B","PSAT",2012-06-13,-33.3419559,-17.04859789
"S2","B","PSAT",2012-06-14,-33.65782647,-16.48896322
"S2","B","PSAT",2012-06-15,-33.91556426,-16.8233213
"S2","B","PSAT",2012-06-16,-33.22383943,-17.02676176
"S2","B","PSAT",2012-06-17,-32.72569774,-17.07753429
"S2","B","PSAT",2012-06-18,-32.17951954,-17.10558386
"S2","B","PSAT",2012-06-19,-32.02178508,-17.1426944
"S2","B","PSAT",2012-06-20,-32.53484682,-17.18598989
"S2","B","PSAT",2012-06-21,-32.90019522,-16.98786625
"S2","B","PSAT",2012-06-22,-33.51544799,-16.97395543
"S2","B","PSAT",2012-06-23,-34.18542214,-16.75386921
"S2","B","PSAT",2012-06-24,-33.73929276,-17.1673375
"S2","B","PSAT",2012-06-25,-33.37232491,-16.68401163
"S2","B","PSAT",2012-06-26,-33.02563562,-16.57954901
"S2","B","PSAT",2012-06-27,-33.26276676,-16.70390142
"S2","B","PSAT",2012-06-28,-33.19352422,-16.83845836
"S2","B","PSAT",2012-06-29,-33.06820844,-16.87762633
"S2","B","PSAT",2012-06-30,-32.89384522,-17.0582154
"S2","B","PSAT",2012-07-01,-32.20309617,-17.15732905
"S2","B","PSAT",2012-07-02,-32.26410686,-17.29276356
"S2","B","PSAT",2012-07-03,-32.82558948,-17.23521284
"S2","B","PSAT",2012-07-04,-32.79585217,-17.4858486
"S2","B","PSAT",2012-07-05,-32.7153788,-17.82957532
"S2","B","PSAT",2012-07-06,-32.88965258,-17.65953659
"S2","B","PSAT",2012-07-07,-32.32584611,-17.86535756
"S2","B","PSAT",2012-07-08,-32.21445525,-18.12621349
"S2","B","PSAT",2012-07-09,-32.02913044,-18.25119247
"S2","B","PSAT",2012-07-10,-31.89215327,-17.92836052
"S2","B","PSAT",2012-07-11,-31.88666688,-18.28107201
"S2","B","PSAT",2012-07-12,-32.52427689,-18.0372978
"S2","B","PSAT",2012-07-13,-32.75913822,-18.69988794
"S2","B","PSAT",2012-07-14,-32.78400874,-19.37905132
"S2","B","PSAT",2012-07-15,-32.52419032,-19.90028611
"S2","B","PSAT",2012-07-16,-32.56299729,-20.02061381
"S2","B","PSAT",2012-07-17,-32.42937059,-19.97807501
"S2","B","PSAT",2012-07-18,-32.12588756,-20.66508933
"S2","B","PSAT",2012-07-19,-32.04929707,-20.23078926
"S2","B","PSAT",2012-07-20,-32.51877854,-20.38435184
"S2","B","PSAT",2012-07-21,-32.96776481,-20.32907421
"S2","B","PSAT",2012-07-22,-33.08096044,-20.09027954
"S2","B","PSAT",2012-07-23,-33.0012378,-20.15003339
"S2","B","PSAT",2012-07-24,-33.4428348,-20.10606198
"S2","B","PSAT",2012-07-25,-33.5389675,-20.23231991
"S2","B","PSAT",2012-07-26,-33.41384499,-20.76414177
"S2","B","PSAT",2012-07-27,-33.4662814,-20.39780047
"S2","B","PSAT",2012-07-28,-33.923592,-20.03040162
"S2","B","PSAT",2012-07-29,-34.34027427,-20.33608464
"S2","B","PSAT",2012-07-30,-34.55700938,-20.89233137
"S2","B","PSAT",2012-07-31,-35.11394129,-21.34332401
"S2","B","PSAT",2012-08-01,-35.70976416,-21.62789543
"S2","B","PSAT",2012-08-02,-35.73447744,-21.7754489
"S2","B","PSAT",2012-08-03,-35.69176175,-21.33901589
"S2","B","PSAT",2012-08-04,-36.17587888,-21.36287732
"S2","B","PSAT",2012-08-05,-35.73880837,-20.98254276
"S2","B","PSAT",2012-08-06,-35.3289471,-20.93656048
"S2","B","PSAT",2012-08-07,-35.4159428,-20.50817285
"S2","B","PSAT",2012-08-08,-35.10877122,-20.90608288
"S2","B","PSAT",2012-08-09,-34.83034777,-20.24331447
"S2","B","PSAT",2012-08-10,-34.15220938,-20.05293233
"S2","B","PSAT",2012-08-11,-34.56862331,-20.56728362
"S2","B","PSAT",2012-08-12,-34.37430234,-20.05302832
"S2","B","PSAT",2012-08-13,-34.21738873,-19.82626745
"S2","B","PSAT",2012-08-14,-34.42049751,-20.03700399
"S2","B","PSAT",2012-08-15,-34.3698705,-19.35083927
"S2","B","PSAT",2012-08-16,-34.64091023,-18.67717198
"S2","B","PSAT",2012-08-17,-34.47305417,-18.33826848
"S2","B","PSAT",2012-08-18,-34.74913421,-18.1646693
"S2","B","PSAT",2012-08-19,-34.6700034,-17.79607576
"S2","B","PSAT",2012-08-20,-34.86579058,-17.5827574
"S2","B","PSAT",2012-08-21,-35.15955185,-17.35245932
"S2","B","PSAT",2012-08-22,-34.45942195,-17.29430907
"S2","B","PSAT",2012-08-23,-34.91515846,-17.42530679
"S2","B","PSAT",2012-08-24,-35.02407578,-17.28042792
"S2","B","PSAT",2012-08-25,-35.72476071,-16.99070049
"S2","B","PSAT",2012-08-26,-35.75755304,-17.48590778
"S2","B","PSAT",2012-08-27,-35.67754603,-17.58157241
"S2","B","PSAT",2012-08-28,-35.0725061,-17.4642507
"S2","B","PSAT",2012-08-29,-34.67438284,-17.74911783
"S2","B","PSAT",2012-08-30,-33.96539816,-17.57782101
"S2","B","PSAT",2012-08-31,-34.18828841,-17.20337498
"S2","B","PSAT",2012-09-01,-33.76699017,-16.64116139
"S2","B","PSAT",2012-09-02,-33.62491545,-16.37632957
"S2","B","PSAT",2012-09-03,-34.21317605,-16.4021981
"S2","B","PSAT",2012-09-04,-33.83805534,-16.67399114
"S2","B","PSAT",2012-09-05,-33.38693078,-16.60182423
"S2","B","PSAT",2012-09-06,-33.58925875,-16.08027007
"S2","B","PSAT",2012-09-07,-34.16568253,-15.65638851
"S2","B","PSAT",2012-09-08,-34.60742751,-15.3487606
"S2","B","PSAT",2012-09-09,-34.7272494,-14.96353518
"S2","B","PSAT",2012-09-10,-34.84128769,-15.35932281
"S2","B","PSAT",2012-09-11,-35.29037681,-15.02228427
"S2","B","PSAT",2012-09-12,-35.0521369,-15.0331312
"S2","B","PSAT",2012-09-13,-34.65538993,-14.71688897
"S2","B","PSAT",2012-09-14,-34.60209792,-14.32740042
"S2","B","PSAT",2012-09-15,-34.52953312,-14.48773078
"S2","B","PSAT",2012-09-16,-34.99558711,-14.57501252
"S2","B","PSAT",2012-09-17,-34.43839557,-14.70076587
"S2","B","PSAT",2012-09-18,-34.18307572,-14.40740007
"S2","B","PSAT",2012-09-19,-34.48536304,-14.22372246
"S2","B","PSAT",2012-09-20,-35.16670807,-14.30463242
"S2","B","PSAT",2012-09-21,-35.37896224,-14.40369914
"S2","B","PSAT",2012-09-22,-35.10297315,-14.53641465
"S2","B","PSAT",2012-09-23,-35.28582126,-14.39814174
"S2","B","PSAT",2012-09-24,-35.93759616,-14.47891827
"S2","B","PSAT",2012-09-25,-36.21466931,-14.95602691
"S2","B","PSAT",2012-09-26,-36.20209791,-15.79003165
"S2","B","PSAT",2012-09-27,-36.49510043,-15.45327126
"S2","B","PSAT",2012-09-28,-36.86843123,-15.17753299
"S2","B","PSAT",2012-09-29,-36.70931594,-14.55191828
"S2","B","PSAT",2012-09-30,-36.93125873,-15.1505669
"S2","B","PSAT",2012-10-01,-37.13748776,-15.75189256
"S2","B","PSAT",2012-10-02,-37.78508847,-15.92183654
"S2","B","PSAT",2012-10-03,-37.90184774,-15.9582325
"S2","B","PSAT",2012-10-04,-37.7465606,-15.68665473
"S2","B","PSAT",2012-10-05,-37.83348216,-15.96111524
"S2","B","PSAT",2012-10-06,-38.54205036,-15.8325026
"S2","B","PSAT",2012-10-07,-38.08879229,-15.65100146
"S2","B","PSAT",2012-10-08,-37.80640687,-15.74851343
"S2","B","PSAT",2012-10-09,-38.1877911,-15.74316192
"S2","B","PSAT",2012-10-10,-37.86670112,-15.85258704
"S2","B","PSAT",2012-10-11,-38.2429624,-15.3164288
"S2","B","PSAT",2012-10-12,-38.76232052,-15.04944342
"S2","B","PSAT",2012-10-13,-38.81536354,-14.36265641
"S2","B","PSAT",2012-10-14,-38.66174682,-13.95965688
"S2","B","PSAT",2012-10-15,-38.53965442,-14.58184975
"S2","B","PSAT",2012-10-16,-38.70599016,-15.04589214
"S2","B","PSAT",2012-10-17,-38.81059019,-14.60724126
"S2","B","PSAT",2012-10-18,-38.79982519,-13.95757055
"S2","B","PSAT",2012-10-19,-38.68835407,-13.45707384
"S2","B","PSAT",2012-10-20,-38.05639681,-13.30064172
"S2","B","PSAT",2012-10-21,-37.97427231,-13.62142925
"S2","B","PSAT",2012-10-22,-37.45160844,-13.97349769
"S2","B","PSAT",2012-10-23,-37.71195114,-13.91481132
"S2","B","PSAT",2012-10-24,-37.66924229,-13.79188781
"S2","B","PSAT",2012-10-25,-37.66511895,-14.05872187
"S2","B","PSAT",2012-10-26,-37.5427301,-14.60732732
"S2","B","PSAT",2012-10-27,-37.58209646,-14.51798613
"S2","B","PSAT",2012-10-28,-37.11951503,-15.08412232
"S2","B","PSAT",2012-10-29,-36.63988466,-15.16383999
"S2","B","PSAT",2012-10-30,-35.98842508,-15.16608782
"S2","B","PSAT",2012-10-31,-36.07007195,-14.81543823
"S2","B","PSAT",2012-11-01,-35.66350256,-15.2640132
"S2","B","PSAT",2012-11-02,-35.67253122,-15.27736381
"S2","B","PSAT",2012-11-03,-35.49806403,-15.54041492
"S2","B","PSAT",2012-11-04,-34.93950915,-15.11397976
"S2","B","PSAT",2012-11-05,-34.99615306,-14.59043241
"S2","B","PSAT",2012-11-06,-35.3206412,-14.30542968
"S2","B","PSAT",2012-11-07,-35.39408173,-14.28689747
"S2","B","PSAT",2012-11-08,-35.48057871,-14.82653193
"S2","B","PSAT",2012-11-09,-35.64175709,-14.66531546
"S2","B","PSAT",2012-11-10,-35.79409306,-14.63827541
"S2","B","PSAT",2012-11-11,-35.98072692,-14.12877781
"S2","B","PSAT",2012-11-12,-36.26091888,-13.45925583
"S2","B","PSAT",2012-11-13,-35.95254657,-13.73414101
"S2","B","PSAT",2012-11-14,-35.59633833,-13.39491093
"S2","B","PSAT",2012-11-15,-35.00254104,-13.09389696
"S2","B","PSAT",2012-11-16,-34.45784106,-12.72484262
"S2","B","PSAT",2012-11-17,-34.15458305,-12.43990061
"S2","B","PSAT",2012-11-18,-34.5562706,-11.85991961
"S2","B","PSAT",2012-11-19,-34.98191248,-11.49702191
"S2","B","PSAT",2012-11-20,-34.94761006,-11.69027302
"S2","B","PSAT",2012-11-21,-34.49864437,-11.40348909
"S2","B","PSAT",2012-11-22,-33.9307811,-10.91285273
"S2","B","PSAT",2012-11-23,-33.96352967,-11.043746
"S2","B","PSAT",2012-11-24,-34.1962227,-11.52083423
"S2","B","PSAT",2012-11-25,-34.23287288,-12.1888565
"S2","B","PSAT",2012-11-26,-34.09701317,-12.76098797
"S2","B","PSAT",2012-11-27,-34.05273722,-12.53264986
"S2","B","PSAT",2012-11-28,-34.07185174,-12.34459593
"S2","B","PSAT",2012-11-29,-34.00318378,-12.06788371
"S2","B","PSAT",2012-11-30,-33.73034193,-12.54621542
"S2","B","PSAT",2012-12-01,-33.64175049,-12.84681008
"S2","B","PSAT",2012-12-02,-33.32921247,-12.79046137
"S2","B","PSAT",2012-12-03,-33.07522436,-12.45071652
"S2","B","PSAT",2012-12-04,-32.54819772,-12.06861572
"S2","B","PSAT",2012-12-05,-31.81741649,-11.80542494
"S2","B","PSAT",2012-12-06,-31.14071498,-11.71402559
"S2","B","PSAT",2012-12-07,-30.51872616,-11.16699759
"S2","B","PSAT",2012-12-08,-30.54558965,-11.00751179
"S2","B","PSAT",2012-12-09,-30.7445907,-10.70868993
"S2","B","PSAT",2012-12-10,-31.01356797,-10.7622931
"S2","B","PSAT",2012-12-11,-31.78265812,-10.87278321
"S2","B","PSAT",2012-12-12,-31.80261242,-11.44067757
"S2","B","PSAT",2012-12-13,-31.97841981,-11.92970092
"S2","B","PSAT",2012-12-14,-32.34167073,-11.29771625
"S2","B","PSAT",2012-12-15,-32.55840703,-10.92840145
"S2","B","PSAT",2012-12-16,-32.99259451,-11.07930933
"S2","B","PSAT",2012-12-17,-33.23897215,-11.55060544
"S2","B","PSAT",2012-12-18,-33.57028794,-12.14442499
"S2","B","PSAT",2012-12-19,-33.89020808,-11.87144979
"S2","B","PSAT",2012-12-20,-33.24934132,-11.60997932
"S2","B","PSAT",2012-12-21,-32.80710762,-11.15435153
"S2","B","PSAT",2012-12-22,-32.18768599,-10.83015285
"S2","B","PSAT",2012-12-23,-32.3356407,-10.76474964
"S2","B","PSAT",2012-12-24,-31.96795758,-10.35557669
"S2","B","PSAT",2012-12-25,-31.44404067,-10.27557611
"S2","B","PSAT",2012-12-26,-30.99678417,-10.64657712
"S2","B","PSAT",2012-12-27,-30.73419053,-11.23783317
"S2","B","PSAT",2012-12-28,-30.81188736,-11.71723028
"S2","B","PSAT",2012-12-29,-31.4354756,-11.96256696
"S2","B","PSAT",2012-12-30,-31.60352638,-12.63234549
"S2","B","PSAT",2012-12-31,-31.86865807,-13.25216495
"S2","B","PSAT",2013-01-01,-31.89056839,-13.40312515
"S2","B","PSAT",2013-01-02,-31.68044598,-13.70507294
"S2","B","PSAT",2013-01-03,-31.95869649,-13.39206828
"S2","B","PSAT",2013-01-04,-31.9352329,-12.75002877
"S2","B","PSAT",2013-01-05,-32.09204086,-12.60219651
"S2","B","PSAT",2013-01-06,-31.68803499,-12.22284835
"S2","B","PSAT",2013-01-07,-31.57318327,-12.31121454
"S2","B","PSAT",2013-01-08,-31.32006168,-12.94098507
"S2","B","PSAT",2013-01-09,-30.90872487,-12.65535711
"S2","B","PSAT",2013-01-10,-30.81746721,-12.25718855
"S2","B","PSAT",2013-01-11,-30.48028635,-11.75664295
"S2","B","PSAT",2013-01-12,-30.20282488,-11.21100194
"S2","B","PSAT",2013-01-13,-29.73820218,-10.76169086
"S2","B","PSAT",2013-01-14,-29.08224436,-10.47665046
"S2","B","PSAT",2013-01-15,-28.99311781,-10.20905464
"S2","B","PSAT",2013-01-16,-29.65820125,-9.901335749
"S2","B","PSAT",2013-01-17,-30.11464827,-9.967640397
"S2","B","PSAT",2013-01-18,-29.91550167,-10.61140597
"S2","B","PSAT",2013-01-19,-30.25048357,-10.8938311
"S2","B","PSAT",2013-01-20,-30.38791801,-10.51614095
"S2","B","PSAT",2013-01-21,-29.93549347,-10.10822838
"S2","B","PSAT",2013-01-22,-29.8040428,-10.2083126
"S2","B","PSAT",2013-01-23,-29.32154278,-10.4708265
"S2","B","PSAT",2013-01-24,-28.74507953,-10.8025223
"S2","B","PSAT",2013-01-25,-28.5181119,-11.11799813
"S2","B","PSAT",2013-01-26,-29.0191166,-11.4391029
"S2","B","PSAT",2013-01-27,-29.21508028,-11.5648102
"S2","B","PSAT",2013-01-28,-29.55438947,-11.60888625
"S2","B","PSAT",2013-01-29,-29.06423609,-11.14572503
"S2","B","PSAT",2013-01-30,-28.54739814,-11.01147927
"S2","B","PSAT",2013-01-31,-27.91055843,-11.15813923
"S2","B","PSAT",2013-02-01,-27.52041046,-11.56467924
"S2","B","PSAT",2013-02-02,-27.51619288,-11.96681343
"S2","B","PSAT",2013-02-03,-27.25140716,-12.15989342
"S2","B","PSAT",2013-02-04,-27.14233631,-12.80983255
"S2","B","PSAT",2013-02-05,-26.63394062,-13.43350027
"S2","B","PSAT",2013-02-06,-26.17911931,-13.45292951
"S2","B","PSAT",2013-02-07,-26.67269426,-13.72408371
"S2","B","PSAT",2013-02-08,-26.93531336,-13.35552155
"S2","B","PSAT",2013-02-09,-26.58349712,-13.29275489
"S2","B","PSAT",2013-02-10,-26.18414786,-13.30954114
"S2","B","PSAT",2013-02-11,-26.93815189,-13.50504106
"S2","B","PSAT",2013-02-12,-27.46478417,-13.62298612
"S2","B","PSAT",2013-02-13,-26.99653954,-13.43999309
"S2","B","PSAT",2013-02-14,-26.70112365,-12.89765386
"S2","B","PSAT",2013-02-15,-26.80468995,-12.23324879
"S2","B","PSAT",2013-02-16,-26.85217179,-12.10514873
"S2","B","PSAT",2013-02-17,-26.98084862,-12.24389303
"S2","B","PSAT",2013-02-18,-26.4211381,-12.31569821
"S2","B","PSAT",2013-02-19,-26.08493355,-12.36681067
"S2","B","PSAT",2013-02-20,-25.98788151,-12.0156342
"S2","B","PSAT",2013-02-21,-26.08212878,-11.57903124
"S2","B","PSAT",2013-02-22,-25.79234055,-11.95230329
"S2","B","PSAT",2013-02-23,-25.38312482,-12.47559887
"S2","B","PSAT",2013-02-24,-25.1841244,-13.12748398
"S2","B","PSAT",2013-02-25,-25.05927489,-12.8780792
"S2","B","PSAT",2013-02-26,-25.10152454,-13.3773469
"S2","B","PSAT",2013-02-27,-24.90021847,-13.39736739
"S2","B","PSAT",2013-02-28,-24.61379437,-13.2123426
"S2","B","PSAT",2013-03-01,-24.37352626,-12.92246215
"S2","B","PSAT",2013-03-02,-24.04458587,-12.48305414
"S2","B","PSAT",2013-03-03,-24.28996999,-11.99396811
"S2","B","PSAT",2013-03-04,-24.47204709,-11.57143445
"S2","B","PSAT",2013-03-05,-24.11079177,-11.12415819
"S2","B","PSAT",2013-03-06,-24.52397751,-11.53779207
"S2","B","PSAT",2013-03-07,-24.89828299,-11.61015547
"S2","B","PSAT",2013-03-08,-24.95938296,-11.14726956
"S2","B","PSAT",2013-03-09,-24.98948931,-10.77750527
"S2","B","PSAT",2013-03-10,-25.11396545,-10.54251468
"S2","B","PSAT",2013-03-11,-24.9751852,-10.58056374
"S2","B","PSAT",2013-03-12,-24.39749979,-10.09896521
"S2","B","PSAT",2013-03-13,-24.11526327,-10.11108537
"S2","B","PSAT",2013-03-14,-24.49530396,-9.67916348
"S2","B","PSAT",2013-03-15,-24.40071631,-9.629833436
"S2","B","PSAT",2013-03-16,-24.25509636,-10.21402855
"S2","B","PSAT",2013-03-17,-23.91356076,-10.8112883
"S2","B","PSAT",2013-03-18,-23.73254048,-11.19182719
"S2","B","PSAT",2013-03-19,-23.12053688,-11.18797328
"S2","B","PSAT",2013-03-20,-23.14286892,-10.63978608
"S2","B","PSAT",2013-03-21,-23.15921249,-9.872667801
"S2","B","PSAT",2013-03-22,-22.85510051,-9.283703081
"S2","B","PSAT",2013-03-23,-22.39854579,-9.179856398
"S2","B","PSAT",2013-03-24,-21.95092656,-9.295656211
"S2","B","PSAT",2013-03-25,-22.19238679,-9.302311777
"S2","B","PSAT",2013-03-26,-22.3622769,-9.212471116
"S2","B","PSAT",2013-03-27,-22.99251537,-8.864597254
"S2","B","PSAT",2013-03-28,-22.77660134,-8.728656766
"S2","B","PSAT",2013-03-29,-22.36703923,-8.596176673
"S2","B","PSAT",2013-03-30,-22.68232244,-8.673727327
"S2","B","PSAT",2013-03-31,-22.80755691,-9.215673277
"S2","B","PSAT",2013-04-01,-23.54615864,-9.048117151
"S2","B","PSAT",2013-04-02,-23.88559423,-8.928677598
"S2","B","PSAT",2013-04-03,-23.64436921,-9.133021583
"S2","B","PSAT",2013-04-04,-23.50516747,-9.526249027
"S2","B","PSAT",2013-04-05,-23.66213092,-9.375154419
"S2","B","PSAT",2013-04-06,-23.06638606,-9.43886403
"S2","B","PSAT",2013-04-07,-22.50765202,-9.471309625
"S2","B","PSAT",2013-04-08,-22.12294016,-9.529640781
"S2","B","PSAT",2013-04-09,-22.5037568,-9.145739228
"S2","B","PSAT",2013-04-10,-21.99247962,-8.798769879
"S2","B","PSAT",2013-04-11,-21.36639793,-8.674246911
"S2","B","PSAT",2013-04-12,-21.42756684,-8.370629677
"S2","B","PSAT",2013-04-13,-21.78271424,-8.498977226
"S2","B","PSAT",2013-04-14,-21.4505202,-8.408584574
"S2","B","PSAT",2013-04-15,-21.2570879,-9.082333632
"S2","B","PSAT",2013-04-16,-21.44773045,-8.888017188
"S2","B","PSAT",2013-04-17,-21.79531942,-8.999795842
"S2","B","PSAT",2013-04-18,-21.74910154,-8.459377415
"S2","B","PSAT",2013-04-19,-21.52763486,-8.446655288
"S2","B","PSAT",2013-04-20,-20.97784457,-8.38901776
"S2","B","PSAT",2013-04-21,-20.56999318,-8.510026081
"S2","B","PSAT",2013-04-22,-20.50765942,-8.552214632
"S2","B","PSAT",2013-04-23,-20.13337435,-8.82233478
"S2","B","PSAT",2013-04-24,-20.08186269,-8.382008218
"S2","B","PSAT",2013-04-25,-20.51524048,-8.652344901
"S2","B","PSAT",2013-04-26,-20.57415902,-8.55187909
"S2","B","PSAT",2013-04-27,-20.74296374,-8.426144906
"S2","B","PSAT",2013-04-28,-20.92829766,-8.979261399
"S2","B","PSAT",2013-04-29,-21.11778926,-9.352266352
"S2","B","PSAT",2013-04-30,-21.51531431,-8.894465223
"S2","B","PSAT",2013-05-01,-21.50411972,-8.498583641
"S2","B","PSAT",2013-05-02,-20.99742622,-8.462853218
"S2","B","PSAT",2013-05-03,-20.98769859,-8.713255202
"S2","B","PSAT",2013-05-04,-21.19598616,-8.630199243
"S2","B","PSAT",2013-05-05,-21.27525707,-9.053640048
"S2","B","PSAT",2013-05-06,-20.77819277,-9.494952918
"S2","B","PSAT",2013-05-07,-20.39380357,-9.833414134
"S2","B","PSAT",2013-05-08,-20.25830467,-10.09444716
"S2","B","PSAT",2013-05-09,-19.6925582,-10.27947167
"S2","B","PSAT",2013-05-10,-19.12544561,-10.31975431
"S2","B","PSAT",2013-05-11,-19.18436333,-10.26535802
"S2","B","PSAT",2013-05-12,-19.67160471,-10.05875934
"S2","B","PSAT",2013-05-13,-19.25974607,-10.01413291
"S2","B","PSAT",2013-05-14,-18.82276468,-9.959075989
"S2","B","PSAT",2013-05-15,-18.7616658,-10.04717694
"S2","B","PSAT",2013-05-16,-18.89249454,-10.40676621
"S2","B","PSAT",2013-05-17,-18.91905097,-10.66737603
"S2","B","PSAT",2013-05-18,-18.78118286,-10.77799276
"S2","B","PSAT",2013-05-19,-18.83180595,-11.08940718
"S2","B","PSAT",2013-05-20,-19.21054859,-10.68650711
"S2","B","PSAT",2013-05-21,-18.9078013,-11.02142492
"S2","B","PSAT",2013-05-22,-18.94928321,-11.03379447
"S2","B","PSAT",2013-05-23,-19.51111742,-10.87687721
"S2","B","PSAT",2013-05-24,-19.95043477,-10.15042096
"S2","B","PSAT",2013-05-25,-20.03771932,-10.77053257
"S2","B","PSAT",2013-05-26,-20.33284613,-10.90440306
"S2","B","PSAT",2013-05-27,-20.05216507,-10.42783704
"S2","B","PSAT",2013-05-28,-19.9174937,-10.62226484
"S2","B","PSAT",2013-05-29,-20.16512483,-10.84902778
"S2","B","PSAT",2013-05-30,-19.99730336,-10.9926502
